日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,成交量,成交金额
2020-10-16,'399005,中小板指,9071.6003,9173.2824,9011.0541,9150.4243,9162.7638,-91.1635,-0.9949,2594382449,58337915939.3
2020-10-15,'399005,中小板指,9162.7638,9244.0944,9156.4537,9221.6487,9209.5302,-46.7664,-0.5078,3189005170,69158175021.0
2020-10-14,'399005,中小板指,9209.5302,9283.2031,9185.5111,9283.2031,9296.2138,-86.6836,-0.9325,3196134288,75485892406.6
2020-10-13,'399005,中小板指,9296.2138,9313.5185,9124.2835,9160.0226,9178.355,117.8588,1.2841,3033242635,79065006026.5
2020-10-12,'399005,中小板指,9178.355,9178.355,8987.5808,8995.8352,8936.3711,241.9839,2.7079,3817670935,91660844292.2
2020-10-09,'399005,中小板指,8936.3711,8963.0049,8843.6367,8866.7225,8671.9357,264.4354,3.0493,2815337268,72492711550.8
2020-09-30,'399005,中小板指,8671.9357,8755.8056,8609.4264,8668.6467,8646.254,25.6817,0.297,2153346707,50367079619.2
2020-09-29,'399005,中小板指,8646.254,8685.1051,8582.5976,8613.6871,8545.3288,100.9252,1.1811,1992992987,47083488224.3
2020-09-28,'399005,中小板指,8545.3288,8625.662,8541.3623,8596.6656,8559.0368,-13.708,-0.1602,1872695019,43594195682.5
2020-09-25,'399005,中小板指,8559.0368,8624.4482,8525.2636,8591.0783,8548.5261,10.5107,0.123,2129071196,46094784065.8
2020-09-24,'399005,中小板指,8548.5261,8680.5723,8548.5261,8661.7369,8726.6391,-178.113,-2.041,2301942616,50381180006.6
2020-09-23,'399005,中小板指,8726.6391,8753.3415,8653.9018,8692.7902,8661.8819,64.7572,0.7476,2122709617,49941112229.8
2020-09-22,'399005,中小板指,8661.8819,8789.1101,8632.2307,8687.0229,8742.8097,-80.9278,-0.9256,2665729015,56125613285.1
2020-09-21,'399005,中小板指,8742.8097,8855.6054,8731.2366,8851.5721,8828.556,-85.7463,-0.9712,2884378340,63513991209.7
2020-09-18,'399005,中小板指,8828.556,8828.556,8672.783,8681.0555,8681.4432,147.1128,1.6946,3170170646,67061001141.2
2020-09-17,'399005,中小板指,8681.4432,8746.3769,8569.3441,8633.9253,8672.9662,8.477,0.0977,2634423466,60947235531.6
2020-09-16,'399005,中小板指,8672.9662,8760.1905,8620.2865,8736.129,8760.7309,-87.7647,-1.0018,2549155107,58051338991.1
2020-09-15,'399005,中小板指,8760.7309,8761.9009,8624.4119,8650.4298,8651.32,109.4109,1.2647,2387818089,56096597180.3
2020-09-14,'399005,中小板指,8651.32,8717.249,8583.4112,8655.6725,8613.314,38.006,0.4412,2661360568,59160503829.2
2020-09-11,'399005,中小板指,8613.314,8613.314,8448.476,8448.476,8453.8857,159.4283,1.8859,2488917422,51851722384.9
2020-09-10,'399005,中小板指,8453.8857,8656.4802,8434.1699,8595.6796,8486.7386,-32.8529,-0.3871,3124304176,58515045223.4
2020-09-09,'399005,中小板指,8486.7386,8645.6742,8412.0443,8645.6742,8769.8381,-283.0995,-3.2281,3640122994,68129738884.9
2020-09-08,'399005,中小板指,8769.8381,8847.4576,8669.3258,8826.8871,8809.0361,-39.198,-0.445,3080290464,63601382634.4
2020-09-07,'399005,中小板指,8809.0361,9110.5579,8771.1188,9064.606,9084.6239,-275.5878,-3.0336,3515054206,79973581346.9
2020-09-04,'399005,中小板指,9084.6239,9099.7739,8953.5332,8957.982,9159.8981,-75.2742,-0.8218,2666049614,62746034299.0
2020-09-03,'399005,中小板指,9159.8981,9264.8695,9128.929,9253.2584,9268.3009,-108.4028,-1.1696,3122362300,71097110012.9
2020-09-02,'399005,中小板指,9268.3009,9310.7829,9185.5832,9277.2199,9239.1413,29.1596,0.3156,3496047146,80172728140.3
2020-09-01,'399005,中小板指,9239.1413,9239.1413,9097.7406,9138.6219,9155.033,84.1083,0.9187,3364838769,78637851769.0
2020-08-31,'399005,中小板指,9155.033,9324.5267,9155.033,9294.8593,9269.864,-114.831,-1.2388,3708855640,84644685944.1
2020-08-28,'399005,中小板指,9269.864,9279.1831,9026.2983,9047.1729,9070.4461,199.4179,2.1985,3273234883,72740954565.2
2020-08-27,'399005,中小板指,9070.4461,9083.3614,8958.2279,9048.2757,9029.2152,41.2309,0.4566,2801782710,63679371404.4
2020-08-26,'399005,中小板指,9029.2152,9226.6202,8994.5255,9207.7378,9170.9958,-141.7806,-1.546,3728638787,81428510712.9
2020-08-25,'399005,中小板指,9170.9958,9271.0324,9139.0127,9233.7004,9212.3961,-41.4003,-0.4494,3718411311,78224573308.6
2020-08-24,'399005,中小板指,9212.3961,9238.2148,9060.1919,9152.2698,9057.3292,155.0669,1.7121,4283369617,92747490735.9
2020-08-21,'399005,中小板指,9057.3292,9109.8688,8990.4642,8998.5363,8898.0639,159.2653,1.7899,3887724204,84832658109.0
2020-08-20,'399005,中小板指,8898.0639,8992.7057,8860.5987,8933.7045,8991.0107,-92.9468,-1.0338,3361982430,70943241773.9
2020-08-19,'399005,中小板指,8991.0107,9156.6625,8986.0568,9156.6625,9175.1689,-184.1582,-2.0071,4380470071,91539999686.4
2020-08-18,'399005,中小板指,9175.1689,9208.1253,9102.7864,9177.4852,9180.78,-5.6111,-0.0611,4538827062,92104304209.4
2020-08-17,'399005,中小板指,9180.78,9188.097,9004.6435,9033.0572,9024.8854,155.8946,1.7274,5576536337,1.03127540574e+11
2020-08-14,'399005,中小板指,9024.8854,9035.4364,8855.7133,8870.0954,8892.3661,132.5193,1.4903,3855904244,77379297193.5
2020-08-13,'399005,中小板指,8892.3661,8972.8406,8856.8184,8956.8907,8916.4511,-24.085,-0.2701,3741463413,76763749468.3
2020-08-12,'399005,中小板指,8916.4511,8995.1447,8698.2552,8962.3889,8974.4587,-58.0076,-0.6464,4526139354,1.02153057095e+11
2020-08-11,'399005,中小板指,8974.4587,9208.0514,8960.2564,9078.2551,9079.2589,-104.8002,-1.1543,4709673029,1.02118283137e+11
2020-08-10,'399005,中小板指,9079.2589,9147.4537,8926.0173,9004.9606,9095.9286,-16.6697,-0.1833,4710081392,1.08239239462e+11
2020-08-07,'399005,中小板指,9095.9286,9233.1713,8924.7129,9201.6513,9222.7909,-126.8623,-1.3755,5224915119,1.18496620963e+11
2020-08-06,'399005,中小板指,9222.7909,9271.6317,9102.6909,9271.6317,9275.2423,-52.4514,-0.5655,5287838652,1.14941469313e+11
2020-08-05,'399005,中小板指,9275.2423,9312.6711,9113.1675,9229.3228,9199.2969,75.9454,0.8256,4760940737,1.03238891409e+11
2020-08-04,'399005,中小板指,9199.2969,9318.2402,9147.9454,9285.2985,9295.8512,-96.5543,-1.0387,5721027234,1.22379307677e+11
2020-08-03,'399005,中小板指,9295.8512,9295.8512,9135.2458,9180.7659,9087.8592,207.992,2.2887,5976015971,1.24561546079e+11
2020-07-31,'399005,中小板指,9087.8592,9164.6874,8921.8961,8960.3569,8945.4535,142.4057,1.5919,5315357045,1.09825369536e+11
2020-07-30,'399005,中小板指,8945.4535,9031.6801,8924.5056,9029.7278,9010.847,-65.3935,-0.7257,4553971069,94360807674.1
2020-07-29,'399005,中小板指,9010.847,9010.847,8697.7338,8719.0549,8752.9992,257.8478,2.9458,4630269742,1.00947927014e+11
2020-07-28,'399005,中小板指,8752.9992,8765.2725,8642.4649,8709.872,8612.6285,140.3707,1.6298,3994140226,86428240269.6
2020-07-27,'399005,中小板指,8612.6285,8692.374,8527.0029,8610.3551,8555.1425,57.486,0.6719,4016131385,90577504304.9
2020-07-24,'399005,中小板指,8555.1425,9027.0995,8512.8944,8986.0735,9071.827,-516.6845,-5.6955,5882883193,1.25683427999e+11
2020-07-23,'399005,中小板指,9071.827,9113.7536,8819.532,8990.375,9103.5988,-31.7718,-0.349,5771522537,1.18832661947e+11
2020-07-22,'399005,中小板指,9103.5988,9211.5498,8962.2275,9002.0971,9009.2054,94.3934,1.0477,5763713340,1.15408055078e+11
2020-07-21,'399005,中小板指,9009.2054,9049.9543,8906.5099,8980.277,8972.5786,36.6268,0.4082,4915090653,1.05040119463e+11
2020-07-20,'399005,中小板指,8972.5786,8978.3462,8725.9593,8934.3039,8760.506,212.0726,2.4208,5684324507,1.19400882162e+11
2020-07-17,'399005,中小板指,8760.506,8887.835,8602.2673,8667.3676,8656.1758,104.3302,1.2053,5408650825,1.11980264631e+11
2020-07-16,'399005,中小板指,8656.1758,9233.9208,8634.6332,9149.5737,9150.3743,-494.1985,-5.4009,6898445857,1.48062251579e+11
2020-07-15,'399005,中小板指,9150.3743,9419.7134,9106.2053,9385.6731,9373.006,-222.6317,-2.3752,7314287178,1.56873972746e+11
2020-07-14,'399005,中小板指,9373.006,9477.5968,9160.4329,9460.6527,9502.2956,-129.2896,-1.3606,8565685928,1.80634246888e+11
2020-07-13,'399005,中小板指,9502.2956,9502.2956,9169.1497,9169.1497,9149.6906,352.605,3.8537,8466279040,1.72395754178e+11
2020-07-10,'399005,中小板指,9149.6906,9273.35,9088.1454,9134.5562,9213.6509,-63.9603,-0.6942,7992837570,1.58745967801e+11
2020-07-09,'399005,中小板指,9213.6509,9256.8935,8948.4942,8957.422,8966.5899,247.061,2.7554,8679569829,1.71405664295e+11
2020-07-08,'399005,中小板指,8966.5899,8980.0356,8739.1887,8807.5928,8813.2943,153.2956,1.7394,7558637892,1.4842346513e+11
2020-07-07,'399005,中小板指,8813.2943,9002.5692,8681.6968,8749.4724,8632.0609,181.2334,2.0995,8293282180,1.6613054427e+11
2020-07-06,'399005,中小板指,8632.0609,8637.822,8342.4853,8342.4853,8287.8982,344.1627,4.1526,7645458287,1.48019414314e+11
2020-07-03,'399005,中小板指,8287.8982,8288.6184,8134.3448,8195.2134,8175.843,112.0552,1.3706,6195282057,1.16895073219e+11
2020-07-02,'399005,中小板指,8175.843,8182.3152,8049.6384,8089.4606,8095.7354,80.1076,0.9895,5685329517,1.0775009251e+11
2020-07-01,'399005,中小板指,8095.7354,8095.7354,7965.2068,8041.6403,8015.5054,80.23,1.0009,4470717603,96007319352.0
2020-06-30,'399005,中小板指,8015.5054,8030.2181,7879.0237,7885.2637,7814.5452,200.9602,2.5716,3993483301,82901183602.5
2020-06-29,'399005,中小板指,7814.5452,7875.5722,7773.1944,7847.1273,7865.1614,-50.6162,-0.6435,3643779399,74926304687.6
2020-06-24,'399005,中小板指,7865.1614,7897.1038,7835.9863,7864.4156,7854.6994,10.462,0.1332,3580214063,76029514793.1
2020-06-23,'399005,中小板指,7854.6994,7861.9962,7735.6185,7788.3444,7767.8966,86.8028,1.1175,4038799602,80951107733.3
2020-06-22,'399005,中小板指,7767.8966,7803.5684,7728.5769,7728.5769,7712.129,55.7676,0.7231,4541383039,85339794579.9
2020-06-19,'399005,中小板指,7712.129,7739.053,7608.3357,7620.78,7614.9301,97.1989,1.2764,4050905057,79044110874.9
2020-06-18,'399005,中小板指,7614.9301,7620.3577,7523.0005,7536.6584,7546.4159,68.5142,0.9079,3792891759,76981483656.4
2020-06-17,'399005,中小板指,7546.4159,7546.4159,7462.8094,7534.5568,7506.6346,39.7813,0.5299,3640242255,71435985520.6
2020-06-16,'399005,中小板指,7506.6346,7506.6346,7412.4654,7446.4034,7361.5562,145.0784,1.9708,3505177266,70315037373.6
2020-06-15,'399005,中小板指,7361.5562,7469.6497,7361.5562,7389.8689,7405.2016,-43.6454,-0.5894,3754819440,75276513927.0
2020-06-12,'399005,中小板指,7405.2016,7438.9879,7239.2148,7248.2185,7395.5426,9.659,0.1306,3710467403,72153709551.1
2020-06-11,'399005,中小板指,7395.5426,7513.9506,7358.4675,7447.0953,7439.582,-44.0394,-0.592,3680236722,75018867479.1
2020-06-10,'399005,中小板指,7439.582,7448.2782,7373.3487,7394.849,7387.061,52.521,0.711,2861743485,60959822688.7
2020-06-09,'399005,中小板指,7387.061,7400.9668,7317.9333,7357.2941,7334.4816,52.5794,0.7169,2785932154,54908221259.7
2020-06-08,'399005,中小板指,7334.4816,7421.1756,7320.6915,7384.7221,7333.6204,0.8612,0.0117,3016324604,62044207005.9
2020-06-05,'399005,中小板指,7333.6204,7334.757,7264.0507,7303.7991,7290.2541,43.3663,0.5949,2956525661,54827407710.2
2020-06-04,'399005,中小板指,7290.2541,7325.6388,7252.6234,7303.9318,7286.8745,3.3796,0.0464,3016045057,58026326193.3
2020-06-03,'399005,中小板指,7286.8745,7354.915,7244.6458,7279.0704,7248.8671,38.0074,0.5243,3959692831,76776312267.0
2020-06-02,'399005,中小板指,7248.8671,7281.7911,7218.0077,7277.8545,7244.1847,4.6824,0.0646,4115146398,77439758794.5
2020-06-01,'399005,中小板指,7244.1847,7259.9377,7066.9159,7066.9159,6995.4155,248.7692,3.5562,3642020691,69013278903.7
2020-05-29,'399005,中小板指,6995.4155,7009.5403,6881.7873,6897.4082,6929.3019,66.1136,0.9541,2282040121,46440402102.7
2020-05-28,'399005,中小板指,6929.3019,6977.4818,6819.7517,6943.7286,6952.4057,-23.1038,-0.3323,2447134368,47514333730.7
2020-05-27,'399005,中小板指,6952.4057,7055.3655,6937.0724,7055.3655,7047.8783,-95.4726,-1.3546,2297696522,45466437189.6
2020-05-26,'399005,中小板指,7047.8783,7047.8783,6935.666,6938.0821,6901.4182,146.4601,2.1222,2280678126,47138209504.8
2020-05-25,'399005,中小板指,6901.4182,6939.6957,6864.7379,6922.7456,6940.0972,-38.679,-0.5573,2085776918,44259127656.1
2020-05-22,'399005,中小板指,6940.0972,7078.8722,6902.4711,7072.8069,7068.0293,-127.9321,-1.81,2621508827,52128209700.2
2020-05-21,'399005,中小板指,7068.0293,7191.6642,7054.7236,7183.8284,7152.7842,-84.7549,-1.1849,2798608571,58384071047.6
2020-05-20,'399005,中小板指,7152.7842,7230.2912,7125.2551,7230.2912,7224.0206,-71.2364,-0.9861,2964131013,62489276949.2
2020-05-19,'399005,中小板指,7224.0206,7224.0206,7155.0379,7162.854,7097.871,126.1496,1.7773,2847740103,62191536282.1
2020-05-18,'399005,中小板指,7097.871,7170.2595,7054.0738,7149.7442,7164.7469,-66.8759,-0.9334,3623638772,75707651566.4
2020-05-15,'399005,中小板指,7164.7469,7227.6127,7142.8615,7195.6369,7163.6314,1.1155,0.0156,2942646471,60812525264.4
2020-05-14,'399005,中小板指,7163.6314,7231.7363,7158.0651,7218.8213,7259.0708,-95.4394,-1.3148,2937637166,58923125076.1
2020-05-13,'399005,中小板指,7259.0708,7275.7822,7166.5506,7178.5432,7202.6511,56.4197,0.7833,2917032742,63266847703.3
2020-05-12,'399005,中小板指,7202.6511,7204.5888,7096.7788,7174.9808,7180.5627,22.0884,0.3076,2922686186,57705242695.7
2020-05-11,'399005,中小板指,7180.5627,7271.2539,7138.2715,7260.8954,7231.9329,-51.3702,-0.7103,3619148166,70390487643.6
2020-05-08,'399005,中小板指,7231.9329,7276.0595,7192.7508,7209.1616,7169.2197,62.7132,0.8748,3728397275,67085877430.1
2020-05-07,'399005,中小板指,7169.2197,7222.499,7152.6047,7202.716,7189.0305,-19.8108,-0.2756,3331377491,62607408268.3
2020-05-06,'399005,中小板指,7189.0305,7191.5624,7010.1331,7014.7458,7087.227,101.8035,1.4364,4034327246,75326147532.1
2020-04-30,'399005,中小板指,7087.227,7111.8533,6980.2773,6980.2773,6926.0991,161.1279,2.3264,3718524403,69307382530.5
2020-04-29,'399005,中小板指,6926.0991,6971.5688,6883.0854,6891.532,6916.5376,9.5615,0.1382,2637075367,47887758083.1
2020-04-28,'399005,中小板指,6916.5376,6939.7038,6687.3215,6873.3632,6852.4442,64.0934,0.9353,3788740109,65908542620.8
2020-04-27,'399005,中小板指,6852.4442,6899.9978,6771.4205,6827.8423,6795.8292,56.615,0.8331,2886316108,50927044951.1
2020-04-24,'399005,中小板指,6795.8292,6894.9345,6769.8134,6877.8893,6882.8675,-87.0383,-1.2646,3095366275,52690115946.8
2020-04-23,'399005,中小板指,6882.8675,6979.4601,6877.442,6973.7434,6946.9914,-64.1239,-0.923,3413618815,57303170710.4
2020-04-22,'399005,中小板指,6946.9914,6948.5239,6797.2444,6811.3053,6877.3321,69.6593,1.0129,3062510175,53658888726.1
2020-04-21,'399005,中小板指,6877.3321,6912.2039,6792.4031,6912.2039,6950.7818,-73.4497,-1.0567,3328342446,59440807304.6
2020-04-20,'399005,中小板指,6950.7818,6950.7818,6880.4879,6898.9507,6887.6506,63.1312,0.9166,3195486821,56831548509.6
2020-04-17,'399005,中小板指,6887.6506,6959.7817,6873.4326,6921.3927,6842.3636,45.287,0.6619,4099534362,74257756176.9
2020-04-16,'399005,中小板指,6842.3636,6858.3692,6747.7593,6766.0307,6808.4256,33.938,0.4985,3638393853,58202537517.0
2020-04-15,'399005,中小板指,6808.4256,6891.0348,6799.7172,6825.7834,6827.3531,-18.9275,-0.2772,4161811538,71313582890.5
2020-04-14,'399005,中小板指,6827.3531,6827.3531,6663.1005,6672.3394,6617.7777,209.5754,3.1669,3371347906,61026347719.4
2020-04-13,'399005,中小板指,6617.7777,6671.4872,6585.3021,6643.1867,6705.0521,-87.2744,-1.3016,2359173833,41909979975.2
2020-04-10,'399005,中小板指,6705.0521,6849.9706,6680.8971,6849.9706,6851.494,-146.4419,-2.1374,2992070594,56360399273.2
2020-04-09,'399005,中小板指,6851.494,6873.7663,6797.8248,6850.2923,6814.7836,36.7104,0.5387,3277183986,60963351235.2
2020-04-08,'399005,中小板指,6814.7836,6851.5886,6778.6884,6813.3038,6857.9819,-43.1983,-0.6299,3642926950,66066881123.9
2020-04-07,'399005,中小板指,6857.9819,6861.3165,6754.8095,6779.5891,6632.7838,225.1981,3.3952,4212081105,76641322957.4
2020-04-03,'399005,中小板指,6632.7838,6711.9614,6603.8224,6665.5938,6683.1515,-50.3677,-0.7537,3355509892,62721988914.7
2020-04-02,'399005,中小板指,6683.1515,6683.1515,6478.4793,6484.6232,6502.402,180.7495,2.7797,3488877026,67802967799.2
2020-04-01,'399005,中小板指,6502.402,6624.0445,6476.1481,6509.3141,6504.0947,-1.6927,-0.026,3432814848,63977714892.4
2020-03-31,'399005,中小板指,6504.0947,6544.146,6464.148,6490.9725,6416.8796,87.2151,1.3592,3177349260,56884264607.4
2020-03-30,'399005,中小板指,6416.8796,6468.268,6322.0142,6436.9338,6545.8246,-128.945,-1.9699,3571481429,63829588998.2
2020-03-27,'399005,中小板指,6545.8246,6697.4935,6540.6516,6690.3416,6595.9811,-50.1565,-0.7604,3204936614,58557783393.1
2020-03-26,'399005,中小板指,6595.9811,6684.7659,6564.9875,6601.9349,6655.653,-59.6719,-0.8966,3419712002,60162911136.7
2020-03-25,'399005,中小板指,6655.653,6664.1265,6571.6241,6595.9196,6422.3867,233.2663,3.6321,4108908313,74380358605.5
2020-03-24,'399005,中小板指,6422.3867,6453.4435,6222.7739,6439.9754,6301.502,120.8847,1.9183,3671056141,66110153463.8
2020-03-23,'399005,中小板指,6301.502,6484.365,6281.3831,6416.1433,6635.7856,-334.2836,-5.0376,3800456052,68347181897.4
2020-03-20,'399005,中小板指,6635.7856,6699.759,6525.1587,6681.1973,6588.8828,46.9028,0.7118,3718392677,69500797622.0
2020-03-19,'399005,中小板指,6588.8828,6630.4171,6381.6044,6556.7197,6546.8124,42.0704,0.6426,4482700759,79287928457.8
2020-03-18,'399005,中小板指,6546.8124,6850.8999,6546.8124,6692.9003,6616.35,-69.5376,-1.051,4507355897,81404774560.2
2020-03-17,'399005,中小板指,6616.35,6788.9509,6384.5018,6714.5714,6644.4502,-28.1002,-0.4229,4334590369,77567716450.5
2020-03-16,'399005,中小板指,6644.4502,7092.44,6617.3722,7092.44,7052.2371,-407.7869,-5.7824,5033454021,91852841611.1
2020-03-13,'399005,中小板指,7052.2371,7140.9092,6740.6934,6744.6257,7124.04,-71.8029,-1.0079,4968034995,87522188266.1
2020-03-12,'399005,中小板指,7124.04,7208.6461,7053.6718,7164.8871,7295.6713,-171.6313,-2.3525,3865563945,71669132560.2
2020-03-11,'399005,中小板指,7295.6713,7481.6571,7292.916,7464.2855,7434.4665,-138.7952,-1.8669,4467185670,84106549126.8
2020-03-10,'399005,中小板指,7434.4665,7439.438,7112.8494,7162.6947,7232.9012,201.5653,2.7868,5334443764,98736066709.4
2020-03-09,'399005,中小板指,7232.9012,7455.6171,7227.614,7429.5793,7566.0891,-333.1879,-4.4037,5395491114,99497210507.6
2020-03-06,'399005,中小板指,7566.0891,7655.2285,7519.9942,7531.0355,7633.7777,-67.6886,-0.8867,4774643669,84184038939.1
2020-03-05,'399005,中小板指,7633.7777,7657.0377,7520.21,7637.3523,7532.9193,100.8584,1.3389,5630038663,1.01324351609e+11
2020-03-04,'399005,中小板指,7532.9193,7577.4098,7375.4446,7509.3833,7563.9288,-31.0095,-0.41,5320103808,99082676066.2
2020-03-03,'399005,中小板指,7563.9288,7755.4668,7493.374,7661.9027,7510.4695,53.4593,0.7118,6009148083,1.18335102031e+11
2020-03-02,'399005,中小板指,7510.4695,7567.1551,7263.1756,7343.3032,7256.4399,254.0296,3.5007,5518280209,1.06516659198e+11
2020-02-28,'399005,中小板指,7256.4399,7505.9186,7229.8274,7334.2704,7597.1253,-340.6854,-4.4844,6152971881,1.13643002939e+11
2020-02-27,'399005,中小板指,7597.1253,7711.4351,7485.871,7630.3108,7591.8083,5.317,0.07,5640250294,1.03369993128e+11
2020-02-26,'399005,中小板指,7591.8083,7805.5388,7556.2305,7772.3822,7880.8711,-289.0628,-3.6679,7004847686,1.34049698286e+11
2020-02-25,'399005,中小板指,7880.8711,7890.7613,7514.0734,7626.4058,7786.6589,94.2122,1.2099,7065419228,1.42066633932e+11
2020-02-24,'399005,中小板指,7786.6589,7827.7124,7621.3513,7660.1834,7686.8777,99.7812,1.2981,6075207974,1.17539348343e+11
2020-02-21,'399005,中小板指,7686.8777,7764.0679,7563.0903,7571.8596,7589.1584,97.7193,1.2876,5854903841,1.12032933057e+11
2020-02-20,'399005,中小板指,7589.1584,7598.3446,7416.9243,7431.9485,7400.5657,188.5927,2.5484,5691773164,1.04347930958e+11
2020-02-19,'399005,中小板指,7400.5657,7514.6,7392.5432,7441.6525,7447.6319,-47.0662,-0.632,5573254422,1.05192024536e+11
2020-02-18,'399005,中小板指,7447.6319,7459.3284,7334.8042,7427.802,7431.5543,16.0776,0.2163,5169687499,94776031156.8
2020-02-17,'399005,中小板指,7431.5543,7431.5543,7255.2162,7255.2162,7215.1256,216.4287,2.9997,5376264116,96023468696.4
2020-02-14,'399005,中小板指,7215.1256,7298.9512,7156.5994,7171.8966,7172.5794,42.5462,0.5932,4591589545,87773489869.5
2020-02-13,'399005,中小板指,7172.5794,7259.3575,7141.2451,7226.4221,7221.4809,-48.9015,-0.6772,4782923300,89642840525.8
2020-02-12,'399005,中小板指,7221.4809,7226.426,7073.4314,7079.6992,7109.1762,112.3047,1.5797,4622922239,82110716581.6
2020-02-11,'399005,中小板指,7109.1762,7166.7489,7011.9473,7080.9653,7061.567,47.6092,0.6742,4855936270,85680782977.4
2020-02-10,'399005,中小板指,7061.567,7061.567,6944.6334,6959.5092,6996.5635,65.0035,0.9291,4605468322,84483476075.5
2020-02-07,'399005,中小板指,6996.5635,7029.79,6873.7306,6957.0759,7006.2487,-9.6852,-0.1382,4971123275,90506397181.5
2020-02-06,'399005,中小板指,7006.2487,7029.4708,6739.8992,6796.1653,6815.6786,190.5701,2.7961,5487815901,97602310612.7
2020-02-05,'399005,中小板指,6815.6786,6932.558,6711.3408,6712.9133,6669.4581,146.2205,2.1924,5617052373,1.00391682182e+11
2020-02-04,'399005,中小板指,6669.4581,6672.2147,6310.0192,6310.0192,6433.4298,236.0283,3.6688,5971312906,95954978233.6
2020-02-03,'399005,中小板指,6433.4298,6553.1722,6393.1848,6393.1848,7040.3603,-606.9305,-8.6207,2816928277,56710900424.0
2020-01-23,'399005,中小板指,7040.3603,7281.2843,6944.9465,7195.7762,7281.6494,-241.2891,-3.3137,4628035966,83034798359.5
2020-01-22,'399005,中小板指,7281.6494,7299.1072,7030.286,7106.7614,7144.7315,136.9179,1.9163,3833345376,71127594366.8
2020-01-21,'399005,中小板指,7144.7315,7224.4168,7138.9374,7203.7283,7237.2394,-92.5079,-1.2782,3583414258,62474557587.7
2020-01-20,'399005,中小板指,7237.2394,7239.9622,7100.3074,7118.4061,7110.7215,126.5179,1.7793,3772791595,69854907131.0
2020-01-17,'399005,中小板指,7110.7215,7171.1906,7086.9617,7141.3985,7130.1562,-19.4347,-0.2726,3299994684,57807878942.9
2020-01-16,'399005,中小板指,7130.1562,7153.8301,7103.735,7126.5665,7125.4242,4.732,0.0664,3734873418,62095387958.2
2020-01-15,'399005,中小板指,7125.4242,7132.4936,7034.2219,7109.0492,7114.8515,10.5727,0.1486,3537429907,59953009644.8
2020-01-14,'399005,中小板指,7114.8515,7172.5143,7106.4544,7160.9168,7118.5431,-3.6916,-0.0519,3958536998,68888642668.3
2020-01-13,'399005,中小板指,7118.5431,7118.5431,6974.4948,7003.4742,6981.0769,137.4662,1.9691,3752493619,67575168401.6
2020-01-10,'399005,中小板指,6981.0769,7019.4521,6943.388,7015.9042,6997.6405,-16.5636,-0.2367,3579958858,57067877558.4
2020-01-09,'399005,中小板指,6997.6405,7000.6851,6933.7453,6933.7453,6869.3547,128.2858,1.8675,4555658575,68354136450.3
2020-01-08,'399005,中小板指,6869.3547,6966.8727,6858.5639,6924.5706,6964.9006,-95.5459,-1.3718,4218545712,67449493387.9
2020-01-07,'399005,中小板指,6964.9006,6965.4417,6899.7195,6905.1513,6888.3791,76.5215,1.1109,3679659789,61443739918.1
2020-01-06,'399005,中小板指,6888.3791,6972.0904,6773.227,6790.5948,6829.6648,58.7143,0.8597,4299002043,75478113272.8
2020-01-03,'399005,中小板指,6829.6648,6853.3273,6785.7427,6824.3317,6809.4794,20.1854,0.2964,3500939816,57543549076.6
2020-01-02,'399005,中小板指,6809.4794,6826.1935,6653.5004,6686.6051,6632.6844,176.795,2.6655,4143037063,67512987994.3
2019-12-31,'399005,中小板指,6632.6844,6632.6844,6564.6074,6567.7654,6570.2207,62.4637,0.9507,2799803218,46760443674.8
2019-12-30,'399005,中小板指,6570.2207,6574.0567,6425.8666,6473.3516,6500.4849,69.7358,1.0728,3473053582,53032148704.3
2019-12-27,'399005,中小板指,6500.4849,6592.6219,6495.9247,6557.2907,6543.2982,-42.8133,-0.6543,3545088807,56013181076.9
2019-12-26,'399005,中小板指,6543.2982,6550.0702,6490.6341,6513.8832,6504.8352,38.463,0.5913,2651739534,41912973467.1
2019-12-25,'399005,中小板指,6504.8352,6528.3015,6455.2978,6457.6379,6470.8908,33.9444,0.5246,2920544908,46953362163.9
2019-12-24,'399005,中小板指,6470.8908,6470.8908,6380.6518,6392.0481,6381.1331,89.7577,1.4066,2710034255,40499367703.3
2019-12-23,'399005,中小板指,6381.1331,6497.0846,6377.0442,6462.5317,6495.2293,-114.0962,-1.7566,3127236506,49611247261.8
2019-12-20,'399005,中小板指,6495.2293,6562.957,6492.2425,6532.5629,6528.503,-33.2737,-0.5097,3461578481,51105776470.2
2019-12-19,'399005,中小板指,6528.503,6554.5094,6493.9571,6554.5094,6553.1153,-24.6123,-0.3756,3313894723,49645057746.3
2019-12-18,'399005,中小板指,6553.1153,6592.603,6531.3158,6539.7076,6546.4463,6.669,0.1019,4003751522,62709929154.9
2019-12-17,'399005,中小板指,6546.4463,6570.1532,6442.5707,6450.6393,6452.1308,94.3155,1.4618,4602362912,72674719416.7
2019-12-16,'399005,中小板指,6452.1308,6452.1308,6349.0111,6364.6674,6339.2573,112.8735,1.7805,3783253391,60503647945.0
2019-12-13,'399005,中小板指,6339.2573,6349.1576,6259.656,6292.9271,6225.1306,114.1267,1.8333,3202223594,50438389132.6
2019-12-12,'399005,中小板指,6225.1306,6264.5834,6215.8152,6244.7705,6242.0701,-16.9395,-0.2714,2205773098,36637552412.3
